id,keyword,answer,sentence,options
552,刺,（4）刺字,刺配到这里（《林教头风雪山神庙》）,（1）讥讽；（2）用尖锐的东西刺入或穿过物体；（3）暗杀，刺杀；（4）刺字；（5）刺史：官职
553,刺,（5）刺史：官职,后刺史臣荣举臣秀才（《陈情表》）,（1）讥讽；（2）用尖锐的东西刺入或穿过物体；（3）暗杀，刺杀；（4）刺字；（5）刺史：官职
554,从,（1）跟随，跟随的,惑而不从师，其为惑也，终不解矣。（《师说》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
555,从,（1）跟随，跟随的,吾从而师之；生乎吾后，（《师说》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
556,从,（1）跟随，跟随的,张良是时从沛公（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
557,从,（1）跟随，跟随的,欲呼张良与俱去，曰：“毋从俱死也!（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
558,从,（1）跟随，跟随的,从至雍棫阳宫，（《苏武传》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
559,从,（1）跟随，跟随的,孺卿从祠河东后土（《苏武传》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
560,从,（1）跟随，跟随的,樊哙从良坐（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
561,从,（1）跟随，跟随的,然后驱而之善，故民之从之也轻（《齐桓晋文之事》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
562,从,（1）跟随，跟随的,而从六国破亡之故事（《六国论》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
563,从,（1）跟随，跟随的,天下云集响应，赢粮而景从。（《过秦论》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
564,从,（1）跟随，跟随的,雄飞雌从绕林间（《蜀道难》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
565,从,（1）跟随，跟随的,从人四五百，郁郁登郡门。（《孔雀东南飞并序》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
566,从,（2）使……跟随,沛公旦日从百余骑来见项王（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
567,从,（3）听从,公从之。（《烛之武退秦师》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
568,从,（3）听从,择善而从之（《谏太宗十思疏》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
569,从,（3）听从,吾已失恩义，会不相从许（《孔雀东南飞并序》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
570,从,（4）介词，自，由,忧从中来，不可断绝。,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
571,从,（4）介词，自，由,从郦山下，道芷阳间行（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
572,从,（4）介词，自，由,从此道至吾军（《鸿门宴》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
573,从,（4）介词，自，由,我从去年辞帝京，谪居卧病浔阳城。（《琵琶行并序》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
574,从,（4）介词，自，由,从今以后，着这楚州亢旱三年！（《窦娥冤》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
575,从,（4）介词，自，由,自从得恩人救济，赍发小人（《林教头风雪山神庙》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
576,从,（4）介词，自，由,匈奴之祸，从我始矣。（《苏武传》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
577,从,（4）介词，自，由,人往，从轩前过。（《项脊轩志》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
578,从,（4）介词，自，由,开元二十六年，客有从元戎出塞而还者（《燕歌行并序》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
579,从,（4）介词，自，由,相看白刃血纷纷，死节从来岂顾勋！（《燕歌行并序》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
580,从,（5）介词，在,巫从旁望空代祝（《促织》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
581,从,（5）介词，在,念窦娥从前已往干家缘（《窦娥冤》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
582,从,（5）介词，在,吾从板外相为应答（《项脊轩志》）在,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
583,从,（5）介词，向,时至轩中，从余问古事（《项脊轩志》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
584,从,（6）从事，参与,弟走从军阿姨死，暮去朝来颜色故。（《琵琶行并序》）从军：参军,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
585,从,（7）接着,及陷于罪，然后从而刑之（《齐桓晋文之事》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
586,从,"（8）通""纵""，合纵",遂散六国之从（《谏逐客书》）,"（1）跟随，跟随的；（2）使……跟随；（3）听从；（4）介词，自，由；（5）介词，在；（5）介词，向；（6）从事，参与；（7）接着；（8）通""纵""，合纵；（9）从事；（10）从事：做事"
